#name, A, B
seq_740, 1.0, 0.0
seq_737, 1.0, 0.0
seq_738, 1.0, 0.0
seq_739, 1.0, 0.0
NODE_0000593, 0.3644974025574906, 0.6355025974425096
NODE_0000594, 0.3755465932536663, 0.6244534067463338
seq_414, 0.0, 0.9999999999999999
NODE_0000595, 0.2559857304598082, 0.7440142695401917
seq_240, 0.0, 1.0
seq_541, 0.0, 0.9999999999999999
NODE_0000596, 0.5859179754435508, 0.4140820245564492
seq_707, 1.0, 0.0
NODE_0000597, 0.45770000416299195, 0.542299995837008
seq_361, 0.0, 1.0
seq_460, 0.0, 1.0
NODE_0000598, 0.9999998502509375, 1.4974906231931216e-07
seq_677, 1.0, 0.0
NODE_0000599, 0.4268231537700277, 0.5731768462299722
seq_163, 0.0, 1.0
NODE_0000600, 6.491550649981576e-08, 0.9999999350844936
seq_126, 0.0, 1.0
seq_131, 0.0, 1.0
NODE_0000601, 0.41789427859453704, 0.582105721405463
seq_572, 0.0, 1.0
seq_749, 1.0, 0.0
NODE_0000602, 0.988666089576093, 0.011333910423907006
NODE_0000603, 0.8229010880239083, 0.1770989119760918
seq_300, 0.0, 1.0
seq_569, 0.0, 0.9999999999999999
NODE_0000604, 0.9719146782919752, 0.02808532170802483
seq_363, 0.0, 1.0
NODE_0000605, 0.9792480231366001, 0.020751976863400037
NODE_0000606, 0.7799557682329155, 0.22004423176708457
seq_527, 0.0, 1.0
seq_577, 0.0, 1.0
NODE_0000607, 0.9990556616031289, 0.0009443383968710814
seq_727, 1.0, 0.0
NODE_0000608, 0.9999125424645022, 8.745753549771328e-05
seq_731, 1.0, 0.0
NODE_0000609, 0.9996252053773059, 0.00037479462269411943
NODE_0000610, 0.9999998183557194, 1.8164428057312398e-07
seq_736, 1.0, 0.0
seq_730, 1.0, 0.0
NODE_0000611, 0.9999999998279328, 1.72067243412001e-10
seq_728, 1.0, 0.0
seq_729, 0.9999999999999999, 0.0
NODE_0000612, 0.7723631569900477, 0.2276368430099525
seq_768, 1.0, 0.0
NODE_0000613, 0.7009612425218232, 0.29903875747817676
seq_742, 1.0, 0.0
NODE_0000614, 0.7180435644013785, 0.28195643559862155
seq_744, 1.0, 0.0
seq_770, 1.0, 0.0
NODE_0000615, 0.9999997756287229, 2.2437127707004964e-07
NODE_0000616, 0.9999999844520694, 1.5547930786992918e-08
seq_668, 1.0, 0.0
NODE_0000617, 0.9999999991986742, 8.013258349458257e-10
seq_676, 1.0, 0.0
NODE_0000618, 0.9999999723456178, 2.765438229165322e-08
seq_674, 1.0, 0.0
NODE_0000619, 0.9999999998126732, 1.873267516544325e-10
seq_667, 1.0, 0.0
NODE_0000620, 0.9999999999955865, 4.413432213430987e-12
seq_673, 1.0, 0.0
seq_675, 1.0, 0.0
NODE_0000621, 0.9999998447847973, 1.5521520274276403e-07
seq_678, 1.0, 0.0
NODE_0000622, 0.9999997530352195, 2.469647803982253e-07
NODE_0000623, 0.9999990259560335, 9.740439665417919e-07
seq_681, 1.0, 0.0
seq_672, 1.0, 0.0
NODE_0000624, 0.9999030098468484, 9.699015315141336e-05
seq_112, 0.0, 1.0
seq_680, 1.0, 0.0
NODE_0000625, 0.08265292880076322, 0.9173470711992368
seq_104, 0.0, 1.0
seq_108, 0.0, 1.0
NODE_0000626, 0.9999979894078319, 2.010592168127255e-06
NODE_0000627, 0.9988793431052193, 0.0011206568947807795
seq_107, 0.0, 1.0
seq_671, 0.9999999999999999, 0.0
NODE_0000628, 0.9999999703044353, 2.969556469888215e-08
seq_669, 1.0, 0.0
NODE_0000629, 0.9999986574389969, 1.34256100309039e-06
seq_696, 1.0, 0.0
NODE_0000630, 0.999847857771901, 0.00015214222809906345
seq_105, 0.0, 1.0
NODE_0000631, 0.9999298075245694, 7.019247543065305e-05
seq_670, 1.0, 0.0
seq_106, 0.0, 1.0
NODE_0000632, 0.9999999060884889, 9.391151104139469e-08
NODE_0000633, 0.9999987396832856, 1.2603167144692004e-06
NODE_0000634, 0.999998730295305, 1.2697046950892742e-06
NODE_0000635, 0.9999830454155962, 1.695458440367296e-05
seq_147, 0.0, 1.0
seq_714, 1.0, 0.0
NODE_0000636, 0.9999999994299539, 5.700461734115615e-10
seq_702, 1.0, 0.0
seq_700, 1.0, 0.0
NODE_0000637, 0.9999060451612126, 9.395483878730758e-05
seq_717, 1.0, 0.0
NODE_0000638, 0.9986183990879309, 0.0013816009120690325
NODE_0000639, 0.9978313355068167, 0.002168664493183117
seq_327, 0.0, 1.0
seq_726, 1.0, 0.0
NODE_0000640, 0.44467500537842636, 0.5553249946215737
seq_364, 0.0, 1.0
seq_451, 0.0, 1.0
NODE_0000641, 0.9577279694061459, 0.04227203059385397
seq_765, 1.0, 0.0
NODE_0000642, 0.010071575916547913, 0.989928424083452
seq_525, 0.0, 1.0
NODE_0000643, 0.006393478283224909, 0.9936065217167751
seq_579, 0.0, 1.0
NODE_0000644, 0.00023969904798934943, 0.9997603009520107
seq_473, 0.0, 1.0
NODE_0000645, 5.389108461606283e-06, 0.9999946108915385
seq_510, 0.0, 1.0
seq_511, 0.0, 0.9999999999999999
NODE_0000646, 0.9999970044311493, 2.995568850686263e-06
NODE_0000647, 0.9997474619123121, 0.0002525380876880258
seq_679, 0.9999999999999999, 0.0
NODE_0000648, 6.677544193171556e-15, 0.9999999999999933
seq_127, 0.0, 1.0
seq_130, 0.0, 1.0
seq_128, 0.0, 1.0
seq_129, 0.0, 1.0
NODE_0000649, 0.999999299167753, 7.008322470408948e-07
seq_701, 1.0, 0.0
seq_125, 0.0, 1.0
seq_705, 1.0, 0.0
NODE_0000650, 0.5144210986945079, 0.4855789013054921
seq_178, 0.0, 0.9999999999999999
seq_238, 0.0, 1.0
NODE_0000651, 0.02067086671127013, 0.9793291332887297
NODE_0000652, 0.00014129303326148145, 0.9998587069667385
seq_365, 0.0, 0.9999999999999999
seq_366, 0.0, 0.9999999999999999
NODE_0000653, 1.2035819727659511e-05, 0.9999879641802722
seq_452, 0.0, 1.0
seq_450, 0.0, 1.0
NODE_0000654, 3.5099003321895943e-06, 0.9999964900996677
seq_561, 0.0, 0.9999999999999999
seq_562, 0.0, 0.9999999999999999
NODE_0000655, 0.9999999862882413, 1.3711758741584409e-08
seq_699, 0.9999999999999999, 0.0
NODE_0000656, 0.9999999998614785, 1.3852145051773876e-10
seq_715, 1.0, 0.0
NODE_0000657, 0.9999999999519411, 4.805894268357071e-11
seq_698, 1.0, 0.0
NODE_0000658, 0.9999686395932321, 3.136040676785741e-05
seq_333, 0.0, 1.0
seq_719, 1.0, 0.0
NODE_0000659, 0.9999995461504515, 4.5384954853692117e-07
seq_720, 0.9999999999999999, 0.0
seq_721, 1.0, 0.0
